SNo,Date,Symbol,Segment,EntryAt,Signal,Rate,QTY,TGT,SL,Cycle,ExitAt,Closure,ExitRate,Open,High,Low,Close,PP,PR,PS,NewPR,NewPS,LowWick,UpWick,Body,CandleColor,CandleType,SumBody,SMA21,SumClose,AlgoName,TSLFlag
2955,12-06-2023,CIPLA,NSECM,10.40.02,BUY,972.5,103,987.4,961.8,84,14.23.02,SL,960.85,972.7,972.75,972.1,962.05,970.0129412,980.4890809,959.5368014,987.37925,,,,,,,,,,Algo1.1,None
2956,12-06-2023,HAVELLS,NSECM,11.08.02,BUY,1354.8,74,1365.8,1346.9,112,14.58.02,SL,,1354.25,1355.25,1353.95,1347.65,1352.380826,1362.969968,1341.791684,1365.77388,,,,,,,,,,Algo1.1,None
2957,12-06-2023,INFY,NSECM,10.40.02,BUY,1286.1,78,1296.5,1289.6,84,15.19.02,EXIT,1291.6,1286.1,1286.25,1286,1291.6,1283.766667,1293.81856,1273.714774,1296.51741,,,,,,,,,,Algo1.1,TRUE
2958,12-06-2023,AXISBANK,NSECM,11.36.03,BUY,976,102,990.9,965.2,140,15.19.02,EXIT,974.3,975.75,976.25,975.5,974.3,973.5605201,984.0749737,963.0460665,990.9328,,,,,,,,,,Algo1.1,None
2959,12-06-2023,BAJAJFINSV,NSECM,09.16.05,SELL,1465.5,68,1453.6,1474,0,15.19.03,EXIT,1464.15,1473,1473,1461.95,1464.15,1466.166667,1477.646752,1454.686582,,1453.62945,,,,,,,,,Algo1.1,None
2960,12-06-2023,CIPLA,NSECM,12.03.02,SELL,969.8,103,955,967.2,169,15.19.02,EXIT,960.85,969.8,970,969.65,960.85,972.2958333,982.7966283,961.7950383,,954.96206,,,,,,,,,Algo1.11,TRUE
2961,12-06-2023,ICICIGI,NSECM,09.43.03,BUY,1209.5,83,1219.3,1212.8,29,15.20.03,EXIT,1214.05,1210.35,1210.35,1209.1,1214.05,1206.99881,1216.44961,1197.548009,1219.29695,,,,,,,,,,Algo1.11,TRUE
2962,13-06-2023,CIPLA,NSECM,10.11.02,BUY,965.3,104,980.1,967.9,57,14.49.02,TGT,,965.35,965.9,965,980.35,962.8255952,973.2241117,952.4270788,980.06909,,,,,,,,,,Algo1.11,TRUE
2963,13-06-2023,ICICIGI,NSECM,12.31.03,SELL,1213.8,82,1204,1220.9,197,15.01.03,SL,,1214,1214.65,1213.45,1220.2,1215.979762,1225.500883,1206.45864,,1203.96822,,,,,,,,,Algo1.11,None
2964,13-06-2023,INDUSINDBK,NSECM,10.11.02,SELL,1336.3,75,1325.5,1344.1,57,15.19.02,EXIT,1336.15,1335.5,1336.8,1335,1336.15,1339.093452,1349.578554,1328.608351,,1325.47597,,,,,,,,,Algo1.11,None
2965,13-06-2023,INFY,NSECM,12.32.02,BUY,1304.6,77,1315.2,1297,196,15.19.02,EXIT,1305,1304.55,1305.05,1304.15,1305,1302.204653,1312.400916,1292.008391,1315.16726,,,,,,,,,,Algo1.1,None
2966,13-06-2023,INDUSINDBK,NSECM,09.44.03,BUY,1340,75,1350.9,1332.2,28,15.19.02,EXIT,1336.15,1339.05,1340.65,1338.55,1336.15,1337.788506,1348.26339,1327.313622,1350.854,,,,,,,,,,Algo1.1,None
2967,13-06-2023,ICICIBANK,NSECM,11.08.03,BUY,940.8,106,955.2,930.4,112,15.19.02,EXIT,945.25,940.75,941,940.5,945.25,938.5716814,948.7082556,928.4351073,955.19424,,,,,,,,,,Algo1.1,None
2968,13-06-2023,SBICARD,NSECM,12.59.03,BUY,931.8,107,946.1,921.5,225,15.19.02,EXIT,925.75,932.05,932.35,931.55,925.75,929.2821429,939.31839,919.2458957,946.05654,,,,,,,,,,Algo1.11,None
2969,14-06-2023,TATASTEEL,NSECM,13.43.03,SELL,112.2,877,110.2,113.9,68,13.43.03,SL,,113.75,113.95,113.7,113.9,112.2,,,,,0.05,0.05,0.15,R,Normal,0.57601,4289.332574,29767998.65,Algo2.11,
2970,14-06-2023,INDUSINDBK,NSECM,10.39.03,BUY,1330.4,75,1341.2,1322.6,85,13.55.03,SL,1323.75,1329.5,1330.75,1329.5,1322.6,1328.227381,1338.627401,1317.827361,1341.17624,,,,,,,,,,Algo1.11,None
2971,14-06-2023,HAVELLS,NSECM,11.35.03,SELL,1358.6,74,1347.6,1354.9,141,14.08.04,SL,,1359,1359.5,1358.25,1354.95,1360.864286,1371.519853,1350.208718,,1347.59534,,,,,,,,,Algo1.11,TRUE
2972,14-06-2023,AMBUJACEM,NSECM,15.18.03,SELL,461.6,215,455.9,466.6,110,15.18.03,EXIT,464.65,464.55,464.85,464.55,464.65,461.6,,,,,0,0.2,0.1,R,Strong resistance,0.56823,4992.496454,39354378.75,Algo2.11,
2973,14-06-2023,ITC,NSECM,15.18.03,SELL,446.6,225,441.1,451.4,114,15.18.03,EXIT,444.25,444.4,444.4,444.2,444.25,446.6,,,,,0.05,0,0.15,G,Normal,0.41609,1087.511735,39361076,Algo2.11,
2974,14-06-2023,JINDALSTEL,NSECM,15.18.03,SELL,541,184,533.1,546.8,70,15.18.03,EXIT,540.6,540.7,540.75,540.6,540.6,541,,,,,0,0.05,0.1,G,Normal,0.41581,1034.977583,39374507.55,Algo2.11,
2975,14-06-2023,ADANIPORTS,NSECM,15.18.03,SELL,740.1,135,729,748.1,233,15.18.03,EXIT,739.55,739.8,739.95,739.5,739.55,740.1,,,,,0.05,0.15,0.25,G,Normal,0.41568,965.9955057,39381964.05,Algo2.11,
